TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",71,Total Civilian Noninstitutionalized Population,"987,964","+/-1,320","987,964",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",72,With a disability,"130,551","+/-5,349",13.2,+/-0.5
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",72.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",73,Under 18 years,"208,136",+/-232,"208,136",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",74,With a disability,"11,038","+/-2,222",5.3,+/-1.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",74.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",75,18 to 64 years,"581,915","+/-1,584","581,915",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",76,With a disability,"64,774","+/-4,036",11.1,+/-0.7
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",76.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",77,65 years and over,"197,913",+/-663,"197,913",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",78,With a disability,"54,739","+/-2,877",27.7,+/-1.4
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",78.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",78.5,RESIDENCE 1 YEAR AGO,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",79,Population 1 year and over,"994,669","+/-1,764","994,669",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",80,Same house,"889,174","+/-6,362",89.4,+/-0.7
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",81,Different house (in the U.S. or abroad),"105,495","+/-6,719",10.6,+/-0.7
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",82,Different house in the U.S.,"100,731","+/-6,646",10.1,+/-0.7
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",83,Same county,"48,526","+/-4,798",4.9,+/-0.5
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",84,Different county,"52,205","+/-4,913",5.2,+/-0.5
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",85,Same state,"9,654","+/-2,920",1.0,+/-0.3
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",86,Different state,"42,551","+/-4,342",4.3,+/-0.4
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",87,Abroad,"4,764","+/-1,768",0.5,+/-0.2
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",87.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",87.5,PLACE OF BIRTH,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",88,Total population,"1,003,384",*****,"1,003,384",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",89,Native,"902,124","+/-7,599",89.9,+/-0.8
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",90,Born in United States,"884,690","+/-7,504",88.2,+/-0.7
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",91,State of residence,"428,008","+/-11,354",42.7,+/-1.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",92,Different state,"456,682","+/-11,936",45.5,+/-1.2
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",93,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","17,434","+/-2,766",1.7,+/-0.3
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",94,Foreign born,"101,260","+/-7,599",10.1,+/-0.8
