TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",115,35.0 percent or more,"23,636","+/-2,341",21.6,+/-1.9
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",115.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",116,Not computed,941,+/-576,(X),(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",116.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",117,Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed),"70,033","+/-3,285","70,033",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",118,Less than 10.0 percent,"35,998","+/-2,335",51.4,+/-2.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",119,10.0 to 14.9 percent,"11,878","+/-1,623",17.0,+/-2.1
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",120,15.0 to 19.9 percent,"6,366","+/-1,179",9.1,+/-1.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",121,20.0 to 24.9 percent,"3,261",+/-951,4.7,+/-1.3
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",122,25.0 to 29.9 percent,"2,787",+/-733,4.0,+/-1.0
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",123,30.0 to 34.9 percent,"1,448",+/-674,2.1,+/-0.9
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",124,35.0 percent or more,"8,295","+/-1,546",11.8,+/-2.1
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",124.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",125,Not computed,581,+/-374,(X),(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",125.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",125.5,GROSS RENT,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",126,Occupied units paying rent,"82,768","+/-3,836","82,768",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",127,Less than $500,"6,159","+/-1,457",7.4,+/-1.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",128,$500 to $999,"20,735","+/-2,343",25.1,+/-2.8
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",129,"$1,000 to $1,499","27,543","+/-2,734",33.3,+/-2.8
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",130,"$1,500 to $1,999","18,144","+/-2,449",21.9,+/-2.8
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",131,"$2,000 to $2,499","8,655","+/-1,763",10.5,+/-2.0
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",132,"$2,500 to $2,999","1,177",+/-589,1.4,+/-0.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",133,"$3,000 or more",355,+/-377,0.4,+/-0.5
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",134,Median (dollars),"1,259",+/-49,(X),(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",134.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",135,No rent paid,"7,398","+/-1,051",(X),(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",135.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",135.5,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI),,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",136,Occupied units paying rent (excluding units where GRAPI cannot be computed),"81,689","+/-3,717","81,689",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",137,Less than 15.0 percent,"10,895","+/-1,634",13.3,+/-1.9
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",138,15.0 to 19.9 percent,"10,912","+/-1,933",13.4,+/-2.5
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",139,20.0 to 24.9 percent,"9,601","+/-1,622",11.8,+/-1.9
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",140,25.0 to 29.9 percent,"9,713","+/-1,656",11.9,+/-1.8
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",141,30.0 to 34.9 percent,"8,682","+/-1,649",10.6,+/-2.0
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",142,35.0 percent or more,"31,886","+/-3,232",39.0,+/-3.3
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",142.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",143,Not computed,"8,477","+/-1,232",(X),(X)
